country	subset	label	treatment	block	legume	richness	date (additional dates below!)	NDVI	droughtstart	relday	comments	data not yet checked for consistency!!!
DE	invader	C-7cj	C	DE-1		3	10.06.2014	0,70	20.06.2014	-10		
DE	species	C-134abc	C	DE-1		6	10.06.2014	0,51	20.06.2014	-10		
DE	within	C-LRS	C	DE-1		3	10.06.2014	0,43	20.06.2014	-10		
DE	species	C-1	C	DE-1		1	10.06.2014	0,48	20.06.2014	-10		
DE	invader	C-56i	C	DE-1		3	10.06.2014	0,47	20.06.2014	-10		
DE	invader	C-268bdi	C	DE-1		6	10.06.2014	0,67	20.06.2014	-10		
DE	species	C-d	C	DE-1		1	10.06.2014	0,78	20.06.2014	-10		
DE	phytometer	C-LII	C	DE-1		3	10.06.2014	0,52	20.06.2014	-10		
DE	species	C-1358ac	C	DE-1		6	10.06.2014	0,48	20.06.2014	-10		
DE	species	C-2468ad	C	DE-1		6	10.06.2014	0,57	20.06.2014	-10		
DE	species	C-24a	C	DE-1		3	10.06.2014	0,50	20.06.2014	-10		
DE	invader	C-34j	C	DE-1		3	10.06.2014	0,37	20.06.2014	-10		
DE	invader	D-134abi	D	DE-2		6	10.06.2014	0,41	20.06.2014	-10		
DE	within	D-OQU	D	DE-2		3	10.06.2014	0,47	20.06.2014	-10		
DE	species	D-3	D	DE-2		1	10.06.2014	0,42	20.06.2014	-10		
DE	invader	D-abj	D	DE-2		3	10.06.2014	0,58	20.06.2014	-10		
DE	invader	D-56i	D	DE-2		3	10.06.2014	0,46	20.06.2014	-10		
DE	within	D-LRS	D	DE-2		3	10.06.2014	0,48	20.06.2014	-10		
DE	species	D-abc	D	DE-2		3	10.06.2014	0,65	20.06.2014	-10		
DE	phytometer	D-SII	D	DE-2		3	10.06.2014	0,75	20.06.2014	-10		
DE	invader	D-iIII	D	DE-2		1	10.06.2014	0,39	20.06.2014	-10		
DE	within	D-KOQSUV	D	DE-2		6	10.06.2014	0,44	20.06.2014	-10		
DE	within	D-PTU	D	DE-2		3	10.06.2014	0,38	20.06.2014	-10		
DE	species	D-6	D	DE-2		1	10.06.2014	0,61	20.06.2014	-10		
DE	within	D-KNRTUV	D	DE-2		6	10.06.2014	0,41	20.06.2014	-10		
DE	species	D-234568	D	DE-2		6	10.06.2014	0,39	20.06.2014	-10		
DE	species	D-a	D	DE-2		1	10.06.2014	0,62	20.06.2014	-10		
DE	invader	D-12478i	D	DE-2		6	10.06.2014	0,42	20.06.2014	-10		
DE	within	D-T	D	DE-2		1	10.06.2014	0,34	20.06.2014	-10		
DE	species	D-357	D	DE-2		3	10.06.2014	0,37	20.06.2014	-10		
DE	invader	D-jI	D	DE-2		1	10.06.2014	0,32	20.06.2014	-10		
DE	species	D-68b	D	DE-2		3	10.06.2014	0,60	20.06.2014	-10		
DE	species	D-7	D	DE-2		1	10.06.2014	0,42	20.06.2014	-10		
DE	within	D-KLOPRS	D	DE-2		6	10.06.2014	0,36	20.06.2014	-10		
DE	within	D-KRU	D	DE-2		3	10.06.2014	0,44	20.06.2014	-10		
DE	species	D-2357ac	D	DE-2		6	10.06.2014	0,52	20.06.2014	-10		
DE	species	D-1	D	DE-2		1	10.06.2014	0,54	20.06.2014	-10		
DE	phytometer	D-SI	D	DE-2		3	10.06.2014	0,74	20.06.2014	-10		
DE	species	D-4	D	DE-2		1	10.06.2014	0,51	20.06.2014	-10		
DE	invader	D-17i	D	DE-2		3	10.06.2014	0,43	20.06.2014	-10		
DE	invader	D-138acj	D	DE-2		6	10.06.2014	0,56	20.06.2014	-10		
DE	within	D-K	D	DE-2		1	10.06.2014	0,43	20.06.2014	-10		
DE	within	D-V	D	DE-2		1	10.06.2014	0,56	20.06.2014	-10		
DE	within	D-KLMQRT	D	DE-2		6	10.06.2014	0,41	20.06.2014	-10		
DE	species	D-17c	D	DE-2		3	10.06.2014	0,59	20.06.2014	-10		
DE	invader	D-4di	D	DE-2		3	10.06.2014	0,55	20.06.2014	-10		
DE	within	D-LMOPSV	D	DE-2		6	10.06.2014	0,37	20.06.2014	-10		
DE	phytometer	D-LIII	D	DE-2		3	10.06.2014	0,50	20.06.2014	-10		
DE	within	D-MRV	D	DE-2		3	10.06.2014	0,37	20.06.2014	-10		
DE	species	D-2468ad	D	DE-2		6	10.06.2014	0,58	20.06.2014	-10		
DE	within	D-P	D	DE-2		1	10.06.2014	0,43	20.06.2014	-10		
DE	species	D-2468bd	D	DE-2		6	10.06.2014	0,57	20.06.2014	-10		
DE	within	D-S	D	DE-2		1	10.06.2014	0,49	20.06.2014	-10		
DE	invader	D-jII	D	DE-2		1	10.06.2014	0,48	20.06.2014	-10		
DE	invader	D-7cj	D	DE-2		3	10.06.2014	0,38	20.06.2014	-10		
DE	within	D-KMPQTU	D	DE-2		6	10.06.2014	0,40	20.06.2014	-10		
DE	within	D-O	D	DE-2		1	10.06.2014	0,41	20.06.2014	-10		
DE	invader	D-56abci	D	DE-2		6	10.06.2014	0,60	20.06.2014	-10		
DE	invader	D-34j	D	DE-2		3	10.06.2014	0,39	20.06.2014	-10		
DE	within	D-N	D	DE-2		1	10.06.2014	0,43	20.06.2014	-10		
DE	species	D-5ad	D	DE-2		3	10.06.2014	0,59	20.06.2014	-10		
DE	within	D-KNPQTV	D	DE-2		6	10.06.2014	0,48	20.06.2014	-10		
DE	within	D-KMO	D	DE-2		3	10.06.2014	0,46	20.06.2014	-10		
DE	invader	D-246adj	D	DE-2		6	10.06.2014	0,57	20.06.2014	-10		
DE	invader	C-8ci	C	DE-2		3	10.06.2014	0,47	20.06.2014	-10		
DE	species	C-124678	C	DE-2		6	10.06.2014	0,60	20.06.2014	-10		
DE	phytometer	C-SII	C	DE-2		3	10.06.2014	0,72	20.06.2014	-10		
DE	species	C-1258cd	C	DE-2		6	10.06.2014	0,61	20.06.2014	-10		
DE	invader	C-258cdj	C	DE-2		6	10.06.2014	0,52	20.06.2014	-10		
DE	invader	C-iII	C	DE-2		1	10.06.2014	0,42	20.06.2014	-10		
DE	species	C-a	C	DE-2		1	10.06.2014	0,34	20.06.2014	-10		
DE	species	C-134578	C	DE-2		6	10.06.2014	0,34	20.06.2014	-10		
DE	species	C-7	C	DE-2		1	10.06.2014	0,54	20.06.2014	-10		
DE	species	C-c	C	DE-2		1	10.06.2014	0,47	20.06.2014	-10		
DE	within	C-KNPSUV	C	DE-2		6	10.06.2014	0,38	20.06.2014	-10		
DE	within	C-LMS	C	DE-2		3	10.06.2014	0,44	20.06.2014	-10		
DE	invader	C-23568j	C	DE-2		6	10.06.2014	0,39	20.06.2014	-10		
DE	species	C-567	C	DE-2		3	10.06.2014	0,49	20.06.2014	-10		
DE	species	C-68b	C	DE-2		3	10.06.2014	0,50	20.06.2014	-10		
DE	within	C-KNORSV	C	DE-2		6	10.06.2014	0,46	20.06.2014	-10		
DE	species	C-1467bd	C	DE-2		6	10.06.2014	0,61	20.06.2014	-10		
DE	within	C-N	C	DE-2		1	10.06.2014	0,41	20.06.2014	-10		
DE	within	C-KMPQTU	C	DE-2		6	10.06.2014	0,38	20.06.2014	-10		
DE	within	C-K	C	DE-2		1	10.06.2014	0,35	20.06.2014	-10		
DE	within	C-PTU	C	DE-2		3	10.06.2014	0,30	20.06.2014	-10		
DE	within	C-KRU	C	DE-2		3	10.06.2014	0,36	20.06.2014	-10		
DE	species	C-357	C	DE-2		3	10.06.2014	0,45	20.06.2014	-10		
DE	invader	C-8bi	C	DE-2		3	10.06.2014	0,43	20.06.2014	-10		
DE	species	C-2357ac	C	DE-2		6	10.06.2014	0,39	20.06.2014	-10		
DE	within	C-LPT	C	DE-2		3	10.06.2014	0,38	20.06.2014	-10		
DE	within	C-R	C	DE-2		1	10.06.2014	0,38	20.06.2014	-10		
DE	within	C-NOQ	C	DE-2		3	10.06.2014	0,41	20.06.2014	-10		
DE	phytometer	C-SIII	C	DE-2		3	10.06.2014	0,69	20.06.2014	-10		
DE	species	C-5	C	DE-2		1	10.06.2014	0,50	20.06.2014	-10		
DE	species	C-4	C	DE-2		1	10.06.2014	0,51	20.06.2014	-10		
DE	invader	C-35j	C	DE-2		3	10.06.2014	0,34	20.06.2014	-10		
DE	invader	C-jIII	C	DE-2		1	10.06.2014	0,29	20.06.2014	-10		
DE	within	C-MNOPSU	C	DE-2		6	10.06.2014	0,32	20.06.2014	-10		
DE	species	C-3	C	DE-2		1	10.06.2014	0,27	20.06.2014	-10		
DE	invader	C-jII	C	DE-2		1	10.06.2014	0,55	20.06.2014	-10		
DE	within	C-S	C	DE-2		1	10.06.2014	0,41	20.06.2014	-10		
DE	invader	C-147bdi	C	DE-2		6	10.06.2014	0,48	20.06.2014	-10		
DE	within	C-O	C	DE-2		1	10.06.2014	0,37	20.06.2014	-10		
DE	invader	C-jI	C	DE-2		1	10.06.2014	0,31	20.06.2014	-10		
DE	species	C-2	C	DE-2		1	10.06.2014	0,36	20.06.2014	-10		
DE	within	C-KLOPRS	C	DE-2		6	10.06.2014	0,42	20.06.2014	-10		
DE	species	C-123	C	DE-2		3	10.06.2014	0,44	20.06.2014	-10		
DE	invader	C-138acj	C	DE-2		6	10.06.2014	0,54	20.06.2014	-10		
DE	invader	C-2dj	C	DE-2		3	10.06.2014	0,60	20.06.2014	-10		
DE	within	C-V	C	DE-2		1	10.06.2014	0,36	20.06.2014	-10		
DE	invader	C-246adj	C	DE-2		6	10.06.2014	0,57	20.06.2014	-10		
DE	phytometer	C-LIII	C	DE-2		3	10.06.2014	0,54	20.06.2014	-10		
DE	species	C-234568	C	DE-2		6	10.06.2014	0,40	20.06.2014	-10		
DE	within	C-MRV	C	DE-2		3	10.06.2014	0,48	20.06.2014	-10		
DE	species	C-2468bd	C	DE-2		6	10.06.2014	0,61	20.06.2014	-10		
DE	invader	C-iI	C	DE-2		1	10.06.2014	0,41	20.06.2014	-10		
DE	invader	D-2357cj	D	DE-1		6	23.06.2014	0,18	20.06.2014	3		
DE	species	D-1258cd	D	DE-1		6	23.06.2014	0,30	20.06.2014	3		
DE	within	D-MNOPSU	D	DE-1		6	23.06.2014	0,26	20.06.2014	3		
DE	within	D-Q	D	DE-1		1	23.06.2014	0,24	20.06.2014	3		
DE	species	D-134578	D	DE-1		6	23.06.2014	0,35	20.06.2014	3		
DE	species	D-24a	D	DE-1		3	23.06.2014	0,27	20.06.2014	3		
DE	within	D-NQV	D	DE-1		3	23.06.2014	0,27	20.06.2014	3		
DE	invader	D-13478i	D	DE-1		6	23.06.2014	0,27	20.06.2014	3		
DE	invader	D-258cdj	D	DE-1		6	23.06.2014	0,24	20.06.2014	3		
DE	within	D-LMS	D	DE-1		3	23.06.2014	0,27	20.06.2014	3		
DE	within	D-KNORSV	D	DE-1		6	23.06.2014	0,27	20.06.2014	3		
DE	within	D-MNQRTU	D	DE-1		6	23.06.2014	0,26	20.06.2014	3		
DE	invader	D-12i	D	DE-1		3	23.06.2014	0,29	20.06.2014	3		
DE	species	D-123	D	DE-1		3	23.06.2014	0,22	20.06.2014	3		
DE	invader	D-147bdi	D	DE-1		6	23.06.2014	0,24	20.06.2014	3		
DE	invader	D-35j	D	DE-1		3	23.06.2014	0,20	20.06.2014	3		
DE	species	D-b	D	DE-1		1	23.06.2014	0,18	20.06.2014	3		
DE	invader	D-2dj	D	DE-1		3	23.06.2014	0,23	20.06.2014	3		
DE	within	D-R	D	DE-1		1	23.06.2014	0,21	20.06.2014	3		
DE	species	D-124678	D	DE-1		6	23.06.2014	0,36	20.06.2014	3		
DE	species	D-134abc	D	DE-1		6	23.06.2014	0,27	20.06.2014	3		
DE	phytometer	D-LII	D	DE-1		3	23.06.2014	0,37	20.06.2014	3		
DE	invader	D-268bdi	D	DE-1		6	23.06.2014	0,30	20.06.2014	3		
DE	within	D-NTV	D	DE-1		3	23.06.2014	0,28	20.06.2014	3		
DE	invader	D-8ci	D	DE-1		3	23.06.2014	0,31	20.06.2014	3		
DE	species	D-3cd	D	DE-1		3	23.06.2014	0,24	20.06.2014	3		
DE	invader	D-8bi	D	DE-1		3	23.06.2014	0,27	20.06.2014	3		
DE	invader	D-23568j	D	DE-1		6	23.06.2014	0,26	20.06.2014	3		
DE	within	D-U	D	DE-1		1	23.06.2014	0,31	20.06.2014	3		
DE	species	D-26b	D	DE-1		3	23.06.2014	0,33	20.06.2014	3		
DE	within	D-KNPSUV	D	DE-1		6	23.06.2014	0,28	20.06.2014	3		
DE	invader	D-iI	D	DE-1		1	23.06.2014	0,30	20.06.2014	3		
DE	species	D-5	D	DE-1		1	23.06.2014	0,25	20.06.2014	3		
DE	species	D-1358ac	D	DE-1		6	23.06.2014	0,29	20.06.2014	3		
DE	within	D-NOQ	D	DE-1		3	23.06.2014	0,34	20.06.2014	3		
DE	phytometer	D-SIII	D	DE-1		3	23.06.2014	0,41	20.06.2014	3		
DE	invader	D-6aj	D	DE-1		3	23.06.2014	0,46	20.06.2014	3		
DE	invader	D-13567j	D	DE-1		6	23.06.2014	0,34	20.06.2014	3		
DE	species	D-48d	D	DE-1		3	23.06.2014	0,38	20.06.2014	3		
DE	within	D-LMOQRT	D	DE-1		6	23.06.2014	0,27	20.06.2014	3		
DE	phytometer	D-LI	D	DE-1		3	23.06.2014	0,35	20.06.2014	3		
DE	invader	D-jIII	D	DE-1		1	23.06.2014	0,16	20.06.2014	3		
DE	species	D-148	D	DE-1		3	23.06.2014	0,25	20.06.2014	3		
DE	species	D-2	D	DE-1		1	23.06.2014	0,26	20.06.2014	3		
DE	species	D-8	D	DE-1		1	23.06.2014	0,32	20.06.2014	3		
DE	invader	D-iII	D	DE-1		1	23.06.2014	0,27	20.06.2014	3		
DE	species	D-d	D	DE-1		1	23.06.2014	0,37	20.06.2014	3		
DE	within	D-LPT	D	DE-1		3	23.06.2014	0,32	20.06.2014	3		
DE	species	D-123567	D	DE-1		6	23.06.2014	0,28	20.06.2014	3		
DE	species	D-567abc	D	DE-1		6	23.06.2014	0,35	20.06.2014	3		
DE	within	D-KPS	D	DE-1		3	23.06.2014	0,26	20.06.2014	3		
DE	within	D-L	D	DE-1		1	23.06.2014	0,30	20.06.2014	3		
DE	species	D-c	D	DE-1		1	23.06.2014	0,25	20.06.2014	3		
DE	species	D-567	D	DE-1		3	23.06.2014	0,36	20.06.2014	3		
DE	within	D-M	D	DE-1		1	23.06.2014	0,27	20.06.2014	3		
DE	species	D-1467bd	D	DE-1		6	23.06.2014	0,28	20.06.2014	3		
DE	within	C-KLMQRT	C	DE-1		6	23.06.2014	0,28	20.06.2014	3		
DE	within	C-KPS	C	DE-1		3	23.06.2014	0,28	20.06.2014	3		
DE	within	C-NTV	C	DE-1		3	23.06.2014	0,26	20.06.2014	3		
DE	within	C-T	C	DE-1		1	23.06.2014	0,26	20.06.2014	3		
DE	within	C-NQV	C	DE-1		3	23.06.2014	0,22	20.06.2014	3		
DE	within	C-M	C	DE-1		1	23.06.2014	0,26	20.06.2014	3		
DE	invader	C-12i	C	DE-1		3	23.06.2014	0,22	20.06.2014	3		
DE	species	C-b	C	DE-1		1	23.06.2014	0,24	20.06.2014	3		
DE	within	C-KOQSUV	C	DE-1		6	23.06.2014	0,23	20.06.2014	3		
DE	within	C-MNQRTU	C	DE-1		6	23.06.2014	0,25	20.06.2014	3		
DE	within	C-KMO	C	DE-1		3	23.06.2014	0,26	20.06.2014	3		
DE	species	C-48d	C	DE-1		3	23.06.2014	0,31	20.06.2014	3		
DE	invader	C-abj	C	DE-1		3	23.06.2014	0,32	20.06.2014	3		
DE	species	C-26b	C	DE-1		3	23.06.2014	0,39	20.06.2014	3		
DE	phytometer	C-LI	C	DE-1		3	23.06.2014	0,27	20.06.2014	3		
DE	invader	C-iIII	C	DE-1		1	23.06.2014	0,21	20.06.2014	3		
DE	within	C-LMOPSV	C	DE-1		6	23.06.2014	0,30	20.06.2014	3		
DE	species	C-5ad	C	DE-1		3	23.06.2014	0,34	20.06.2014	3		
DE	invader	C-13567j	C	DE-1		6	23.06.2014	0,31	20.06.2014	3		
DE	species	C-567abc	C	DE-1		6	23.06.2014	0,37	20.06.2014	3		
DE	within	C-L	C	DE-1		1	23.06.2014	0,25	20.06.2014	3		
DE	within	C-Q	C	DE-1		1	23.06.2014	0,25	20.06.2014	3		
DE	species	C-17c	C	DE-1		3	23.06.2014	0,29	20.06.2014	3		
DE	species	C-123567	C	DE-1		6	23.06.2014	0,22	20.06.2014	3		
DE	invader	C-6aj	C	DE-1		3	23.06.2014	0,31	20.06.2014	3		
DE	within	C-LMOQRT	C	DE-1		6	23.06.2014	0,24	20.06.2014	3		
DE	invader	C-56abci	C	DE-1		6	23.06.2014	0,28	20.06.2014	3		
DE	invader	C-13478i	C	DE-1		6	23.06.2014	0,24	20.06.2014	3		
DE	invader	C-134abi	C	DE-1		6	23.06.2014	0,30	20.06.2014	3		
DE	within	C-U	C	DE-1		1	23.06.2014	0,25	20.06.2014	3		
DE	invader	C-17i	C	DE-1		3	23.06.2014	0,26	20.06.2014	3		
DE	species	C-abc	C	DE-1		3	23.06.2014	0,25	20.06.2014	3		
DE	invader	C-4di	C	DE-1		3	23.06.2014	0,31	20.06.2014	3		
DE	within	C-P	C	DE-1		1	23.06.2014	0,28	20.06.2014	3		
DE	invader	C-12478i	C	DE-1		6	23.06.2014	0,30	20.06.2014	3		
DE	species	C-148	C	DE-1		3	23.06.2014	0,33	20.06.2014	3		
DE	phytometer	C-SI	C	DE-1		3	23.06.2014	0,49	20.06.2014	3		
DE	species	C-6	C	DE-1		1	23.06.2014	0,51	20.06.2014	3		
DE	within	C-KNPQTV	C	DE-1		6	23.06.2014	0,25	20.06.2014	3		
DE	within	C-OQU	C	DE-1		3	23.06.2014	0,26	20.06.2014	3		
DE	invader	C-2357cj	C	DE-1		6	23.06.2014	0,30	20.06.2014	3		
DE	within	C-KNRTUV	C	DE-1		6	23.06.2014	0,25	20.06.2014	3		
DE	species	C-8	C	DE-1		1	23.06.2014	0,36	20.06.2014	3		
DE	species	C-3cd	C	DE-1		3	23.06.2014	0,19	20.06.2014	3		
DE	invader	C-7cj	C	DE-1		3	23.06.2014	0,30	20.06.2014	3		
DE	species	C-134abc	C	DE-1		6	23.06.2014	0,23	20.06.2014	3		
DE	within	C-LRS	C	DE-1		3	23.06.2014	0,26	20.06.2014	3		
DE	species	C-1	C	DE-1		1	23.06.2014	0,25	20.06.2014	3		
DE	invader	C-56i	C	DE-1		3	23.06.2014	0,30	20.06.2014	3		
DE	invader	C-268bdi	C	DE-1		6	23.06.2014	0,30	20.06.2014	3		
DE	species	C-d	C	DE-1		1	23.06.2014	0,24	20.06.2014	3		
DE	phytometer	C-LII	C	DE-1		3	23.06.2014	0,29	20.06.2014	3		
DE	species	C-1358ac	C	DE-1		6	23.06.2014	0,28	20.06.2014	3		
DE	species	C-2468ad	C	DE-1		6	23.06.2014	0,30	20.06.2014	3		
DE	species	C-24a	C	DE-1		3	23.06.2014	0,28	20.06.2014	3		
DE	invader	C-34j	C	DE-1		3	23.06.2014	0,21	20.06.2014	3		
DE	invader	D-134abi	D	DE-2		6	23.06.2014	0,22	20.06.2014	3		
DE	within	D-OQU	D	DE-2		3	23.06.2014	0,27	20.06.2014	3		
DE	species	D-3	D	DE-2		1	23.06.2014	0,24	20.06.2014	3		
DE	invader	D-abj	D	DE-2		3	23.06.2014	0,28	20.06.2014	3		
DE	invader	D-56i	D	DE-2		3	23.06.2014	0,33	20.06.2014	3		
DE	within	D-LRS	D	DE-2		3	23.06.2014	0,22	20.06.2014	3		
DE	species	D-abc	D	DE-2		3	23.06.2014	0,27	20.06.2014	3		
DE	phytometer	D-SII	D	DE-2		3	23.06.2014	0,53	20.06.2014	3		
DE	invader	D-iIII	D	DE-2		1	23.06.2014	0,28	20.06.2014	3		
DE	within	D-KOQSUV	D	DE-2		6	23.06.2014	0,24	20.06.2014	3		
DE	within	D-PTU	D	DE-2		3	23.06.2014	0,22	20.06.2014	3		
DE	species	D-6	D	DE-2		1	23.06.2014	0,44	20.06.2014	3		
DE	within	D-KNRTUV	D	DE-2		6	23.06.2014	0,22	20.06.2014	3		
DE	species	D-234568	D	DE-2		6	23.06.2014	0,26	20.06.2014	3		
DE	species	D-a	D	DE-2		1	23.06.2014	0,38	20.06.2014	3		
DE	invader	D-12478i	D	DE-2		6	23.06.2014	0,25	20.06.2014	3		
DE	within	D-T	D	DE-2		1	23.06.2014	0,23	20.06.2014	3		
DE	species	D-357	D	DE-2		3	23.06.2014	0,21	20.06.2014	3		
DE	invader	D-jI	D	DE-2		1	23.06.2014	0,15	20.06.2014	3		
DE	species	D-68b	D	DE-2		3	23.06.2014	0,32	20.06.2014	3		
DE	species	D-7	D	DE-2		1	23.06.2014	0,28	20.06.2014	3		
DE	within	D-KLOPRS	D	DE-2		6	23.06.2014	0,22	20.06.2014	3		
DE	within	D-KRU	D	DE-2		3	23.06.2014	0,21	20.06.2014	3		
DE	species	D-2357ac	D	DE-2		6	23.06.2014	0,25	20.06.2014	3		
DE	species	D-1	D	DE-2		1	23.06.2014	0,41	20.06.2014	3		
DE	phytometer	D-SI	D	DE-2		3	23.06.2014	0,43	20.06.2014	3		
DE	species	D-4	D	DE-2		1	23.06.2014	0,25	20.06.2014	3		
DE	invader	D-17i	D	DE-2		3	23.06.2014	0,21	20.06.2014	3		
DE	invader	D-138acj	D	DE-2		6	23.06.2014	0,26	20.06.2014	3		
DE	within	D-K	D	DE-2		1	23.06.2014	0,28	20.06.2014	3		
DE	within	D-V	D	DE-2		1	23.06.2014	0,31	20.06.2014	3		
DE	within	D-KLMQRT	D	DE-2		6	23.06.2014	0,34	20.06.2014	3		
DE	species	D-17c	D	DE-2		3	23.06.2014	0,37	20.06.2014	3		
DE	invader	D-4di	D	DE-2		3	23.06.2014	0,28	20.06.2014	3		
DE	within	D-LMOPSV	D	DE-2		6	23.06.2014	0,34	20.06.2014	3		
DE	phytometer	D-LIII	D	DE-2		3	23.06.2014	0,30	20.06.2014	3		
DE	within	D-MRV	D	DE-2		3	23.06.2014	0,27	20.06.2014	3		
DE	species	D-2468ad	D	DE-2		6	23.06.2014	0,36	20.06.2014	3		
DE	within	D-P	D	DE-2		1	23.06.2014	0,22	20.06.2014	3		
DE	species	D-2468bd	D	DE-2		6	23.06.2014	0,34	20.06.2014	3		
DE	within	D-S	D	DE-2		1	23.06.2014	0,27	20.06.2014	3		
DE	invader	D-jII	D	DE-2		1	23.06.2014	0,22	20.06.2014	3		
DE	invader	D-7cj	D	DE-2		3	23.06.2014	0,24	20.06.2014	3		
DE	within	D-KMPQTU	D	DE-2		6	23.06.2014	0,25	20.06.2014	3		
DE	within	D-O	D	DE-2		1	23.06.2014	0,26	20.06.2014	3		
DE	invader	D-56abci	D	DE-2		6	23.06.2014	0,33	20.06.2014	3		
DE	invader	D-34j	D	DE-2		3	23.06.2014	0,24	20.06.2014	3		
DE	within	D-N	D	DE-2		1	23.06.2014	0,24	20.06.2014	3		
DE	species	D-5ad	D	DE-2		3	23.06.2014	0,31	20.06.2014	3		
DE	within	D-KNPQTV	D	DE-2		6	23.06.2014	0,23	20.06.2014	3		
DE	within	D-KMO	D	DE-2		3	23.06.2014	0,25	20.06.2014	3		
DE	invader	D-246adj	D	DE-2		6	23.06.2014	0,24	20.06.2014	3		
DE	invader	C-8ci	C	DE-2		3	23.06.2014	0,31	20.06.2014	3		
DE	species	C-124678	C	DE-2		6	23.06.2014	0,33	20.06.2014	3		
DE	phytometer	C-SII	C	DE-2		3	23.06.2014	0,48	20.06.2014	3		
DE	species	C-1258cd	C	DE-2		6	23.06.2014	0,26	20.06.2014	3		
DE	invader	C-258cdj	C	DE-2		6	23.06.2014	0,24	20.06.2014	3		
DE	invader	C-iII	C	DE-2		1	23.06.2014	0,24	20.06.2014	3		
DE	species	C-a	C	DE-2		1	23.06.2014	0,33	20.06.2014	3		
DE	species	C-134578	C	DE-2		6	23.06.2014	0,28	20.06.2014	3		
DE	species	C-7	C	DE-2		1	23.06.2014	0,42	20.06.2014	3		
DE	species	C-c	C	DE-2		1	23.06.2014	0,30	20.06.2014	3		
DE	within	C-KNPSUV	C	DE-2		6	23.06.2014	0,27	20.06.2014	3		
DE	within	C-LMS	C	DE-2		3	23.06.2014	0,25	20.06.2014	3		
DE	invader	C-23568j	C	DE-2		6	23.06.2014	0,24	20.06.2014	3		
DE	species	C-567	C	DE-2		3	23.06.2014	0,27	20.06.2014	3		
DE	species	C-68b	C	DE-2		3	23.06.2014	0,28	20.06.2014	3		
DE	within	C-KNORSV	C	DE-2		6	23.06.2014	0,31	20.06.2014	3		
DE	species	C-1467bd	C	DE-2		6	23.06.2014	0,28	20.06.2014	3		
DE	within	C-N	C	DE-2		1	23.06.2014	0,24	20.06.2014	3		
DE	within	C-KMPQTU	C	DE-2		6	23.06.2014	0,28	20.06.2014	3		
DE	within	C-K	C	DE-2		1	23.06.2014	0,27	20.06.2014	3		
DE	within	C-PTU	C	DE-2		3	23.06.2014	0,21	20.06.2014	3		
DE	within	C-KRU	C	DE-2		3	23.06.2014	0,28	20.06.2014	3		
DE	species	C-357	C	DE-2		3	23.06.2014	0,30	20.06.2014	3		
DE	invader	C-8bi	C	DE-2		3	23.06.2014	0,25	20.06.2014	3		
DE	species	C-2357ac	C	DE-2		6	23.06.2014	0,28	20.06.2014	3		
DE	within	C-LPT	C	DE-2		3	23.06.2014	0,23	20.06.2014	3		
DE	within	C-R	C	DE-2		1	23.06.2014	0,25	20.06.2014	3		
DE	within	C-NOQ	C	DE-2		3	23.06.2014	0,27	20.06.2014	3		
DE	phytometer	C-SIII	C	DE-2		3	23.06.2014	0,54	20.06.2014	3		
DE	species	C-5	C	DE-2		1	23.06.2014	0,40	20.06.2014	3		
DE	species	C-4	C	DE-2		1	23.06.2014	0,29	20.06.2014	3		
DE	invader	C-35j	C	DE-2		3	23.06.2014	0,24	20.06.2014	3		
DE	invader	C-jIII	C	DE-2		1	23.06.2014	0,21	20.06.2014	3		
DE	within	C-MNOPSU	C	DE-2		6	23.06.2014	0,25	20.06.2014	3		
DE	species	C-3	C	DE-2		1	23.06.2014	0,19	20.06.2014	3		
DE	invader	C-jII	C	DE-2		1	23.06.2014	0,27	20.06.2014	3		
DE	within	C-S	C	DE-2		1	23.06.2014	0,29	20.06.2014	3		
DE	invader	C-147bdi	C	DE-2		6	23.06.2014	0,25	20.06.2014	3		
DE	within	C-O	C	DE-2		1	23.06.2014	0,25	20.06.2014	3		
DE	invader	C-jI	C	DE-2		1	23.06.2014	0,19	20.06.2014	3		
DE	species	C-2	C	DE-2		1	23.06.2014	0,25	20.06.2014	3		
DE	within	C-KLOPRS	C	DE-2		6	23.06.2014	0,25	20.06.2014	3		
DE	species	C-123	C	DE-2		3	23.06.2014	0,23	20.06.2014	3		
DE	invader	C-138acj	C	DE-2		6	23.06.2014	0,29	20.06.2014	3		
DE	invader	C-2dj	C	DE-2		3	23.06.2014	0,24	20.06.2014	3		
DE	within	C-V	C	DE-2		1	23.06.2014	0,26	20.06.2014	3		
DE	invader	C-246adj	C	DE-2		6	23.06.2014	0,35	20.06.2014	3		
DE	phytometer	C-LIII	C	DE-2		3	23.06.2014	0,31	20.06.2014	3		
DE	species	C-234568	C	DE-2		6	23.06.2014	0,27	20.06.2014	3		
DE	within	C-MRV	C	DE-2		3	23.06.2014	0,25	20.06.2014	3		
DE	species	C-2468bd	C	DE-2		6	23.06.2014	0,30	20.06.2014	3		
DE	invader	C-iI	C	DE-2		1	23.06.2014	0,20	20.06.2014	3		
DE	invader	D-2357cj	D	DE-1		6	30.06.2014	0,32	20.06.2014	10		
DE	species	D-1258cd	D	DE-1		6	30.06.2014	0,36	20.06.2014	10		
DE	within	D-MNOPSU	D	DE-1		6	30.06.2014	0,33	20.06.2014	10		
DE	within	D-Q	D	DE-1		1	30.06.2014	0,27	20.06.2014	10		
